/* DATA DESCRIPTION:
Citation:	Depoorter, Mathieu A; Bamber, Jonathan L; Griggs, Jennifer; Lenaerts, Jan T M; Ligtenberg, Stefan R M; van den Broeke, Michiel R; Moholdt, Geir (2013): Antarctic grounding line. PANGAEA, https://doi.org/10.1594/PANGAEA.819150, 
	In supplement to: Depoorter, MA et al. (2013): Calving fluxes and basal melt rates of Antarctic ice shelves. Nature, 502, 89-92, https://doi.org/10.1038/nature12567
Further details:	Moholdt, Geir; Fricker, Helen; Padman, Laurie; Paolo, Fernando S (2013): Synthesized grounding line and ice shelf mask for Antarctica. Scripps Institution of Oceanography, UCSD, 25 pp, hdl:10013/epic.42133.d004
Coverage:	MEDIAN LATITUDE: -71.799236 * MEDIAN LONGITUDE: -163.368176 * SOUTH-BOUND LATITUDE: -85.405900 * WEST-BOUND LONGITUDE: 0.013300 * NORTH-BOUND LATITUDE: -63.214500 * EAST-BOUND LONGITUDE: -0.011500
Event(s):	pan-Antarctica * LATITUDE: -90.000000 * LONGITUDE: 0.000000
Parameter(s):	LATITUDE (Latitude) * GEOCODE
	LONGITUDE (Longitude) * GEOCODE
	Line (Line) * PI: Depoorter, Mathieu A (mathieu.depoorter@bristol.ac.uk, http://www.bristol.ac.uk/geography/people/mathieu-a-depoorter/index.html)
License:	Creative Commons Attribution 3.0 Unported (CC-BY-3.0)
Size:	103038 data points
*/
Latitude	Longitude	Line
-73.6676	-81.1250	66164
-73.6659	-81.1300	66165
-73.6644	-81.1320	66166
-73.6620	-81.1350	66167
-73.6602	-81.1360	66168
-73.6586	-81.1360	66169
-73.6575	-81.1350	66170
-73.6563	-81.1330	66171
-73.6517	-81.1250	66172
-73.6497	-81.1220	66173
-73.6472	-81.1210	66174
-73.6418	-81.1200	66175
-73.6384	-81.1200	66176
-73.6360	-81.1220	66177
-73.6282	-81.1320	66178
-73.6243	-81.1360	66179
-73.6217	-81.1360	66180
-73.6192	-81.1370	66181
-73.6158	-81.1360	66182
-73.6127	-81.1340	66183
-73.6102	-81.1310	66184
-73.6082	-81.1270	66185
-73.6067	-81.1210	66186
-73.6040	-81.1070	66187
-73.6026	-81.1010	66188
-73.6002	-81.0940	66189
-73.5974	-81.0880	66190
-73.5960	-81.0860	66191
-73.5945	-81.0850	66192
-73.5854	-81.0800	66193
-73.5824	-81.0800	66194
-73.5801	-81.0820	66195
-73.5784	-81.0860	66196
-73.5771	-81.0910	66197
-73.5762	-81.0960	66198
-73.5743	-81.1100	66199
-73.5732	-81.1150	66200
-73.5715	-81.1210	66201
-73.5684	-81.1290	66202
-73.5666	-81.1340	66203
-73.5647	-81.1410	66204
-73.5606	-81.1570	66205
-73.5586	-81.1670	66206
-73.5555	-81.1850	66207
-73.5542	-81.1900	66208
-73.5531	-81.1930	66209
-73.5520	-81.1940	66210
-73.5503	-81.1940	66211
-73.5474	-81.1930	66212
-73.5464	-81.1930	66213
-73.5453	-81.1930	66214
-73.5441	-81.1960	66215
-73.5424	-81.2020	66216
-73.5400	-81.2160	66217
-73.5391	-81.2200	66218
-73.5381	-81.2240	66219
-73.5344	-81.2330	66220
-73.5333	-81.2360	66221
-73.5302	-81.2490	66222
-73.5290	-81.2530	66223
-73.5268	-81.2590	66224
-73.5238	-81.2650	66225
-73.5180	-81.2760	66226
-73.5106	-81.2910	66227
-73.5083	-81.2950	66228
-73.5017	-81.3040	66229
-73.4918	-81.3220	66230
-73.4883	-81.3260	66231
-73.4807	-81.3320	66232
-73.4744	-81.3400	66233
-73.4715	-81.3420	66234
-73.4695	-81.3420	66235
-73.4672	-81.3420	66236
-73.4620	-81.3410	66237
-73.4596	-81.3400	66238
-73.4566	-81.3380	66239
-73.4514	-81.3310	66240
-73.4486	-81.3290	66241
-73.4455	-81.3270	66242
-73.4422	-81.3260	66243
-73.4396	-81.3270	66244
-73.4372	-81.3290	66245
-73.4350	-81.3310	66246
-73.4297	-81.3400	66247
-73.4282	-81.3420	66248
-73.4262	-81.3430	66249
-73.4245	-81.3430	66250
-73.4222	-81.3410	66251
-73.4131	-81.3310	66252
-73.4104	-81.3270	66253
-73.4058	-81.3180	66254
-73.4038	-81.3150	66255
-73.3965	-81.3090	66256
-73.3919	-81.3030	66257
-73.3899	-81.3010	66258
-73.3882	-81.3000	66259
-73.3865	-81.3000	66260
-73.3795	-81.3040	66261
-73.3760	-81.3030	66262
-73.3698	-81.3000	66263
-73.3588	-81.2920	66264
-73.3555	-81.2910	66265
-73.3522	-81.2910	66266
-73.3491	-81.2920	66267
-73.3463	-81.2940	66268
-73.3429	-81.2980	66269
-73.3400	-81.3030	66270
-73.3295	-81.3260	66271
-73.3262	-81.3340	66272
-73.3214	-81.3490	66273
-73.3201	-81.3520	66274
-73.3188	-81.3520	66275
-73.3175	-81.3520	66276
-73.3160	-81.3500	66277
-73.3115	-81.3450	66278
-73.3087	-81.3430	66279
-73.3063	-81.3420	66280
-73.2996	-81.3450	66281
-73.2979	-81.3450	66282
-73.2962	-81.3450	66283
-73.2931	-81.3420	66284
-73.2903	-81.3380	66285
-73.2875	-81.3320	66286
-73.2829	-81.3190	66287
-73.2813	-81.3150	66288
-73.2793	-81.3120	66289
-73.2740	-81.3050	66290
-73.2724	-81.3020	66291
-73.2703	-81.2980	66292
-73.2677	-81.2900	66293
-73.2651	-81.2820	66294
-73.2576	-81.2530	66295
-73.2517	-81.2320	66296
-73.2499	-81.2250	66297
-73.2484	-81.2180	66298
-73.2465	-81.2060	66299
-73.2420	-81.1630	66300
-73.2410	-81.1520	66301
-73.2404	-81.1430	66302
-73.2400	-81.1310	66303
-73.2399	-81.1200	66304
-73.2401	-81.0930	66305
-73.2401	-81.0650	66306
-73.2408	-81.0370	66307
-73.2415	-81.0190	66308
-73.2430	-81.0010	66309
-73.2462	-80.9700	66310
-73.2500	-80.9390	66311
-73.2529	-80.9090	66312
-73.2558	-80.8870	66313
-73.2600	-80.8580	66314
-73.2629	-80.8320	66315
-73.2649	-80.8190	66316
-73.2685	-80.7990	66317
-73.2701	-80.7920	66318
-73.2714	-80.7880	66319
-73.2741	-80.7820	66320
-73.2851	-80.7610	66321
-73.2889	-80.7550	66322
-73.2929	-80.7520	66323
-73.2992	-80.7490	66324
-73.3044	-80.7460	66325
-73.3100	-80.7450	66326
-73.3121	-80.7430	66327
-73.3137	-80.7410	66328
-73.3153	-80.7390	66329
-73.3175	-80.7340	66330
-73.3203	-80.7260	66331
-73.3230	-80.7170	66332
-73.3246	-80.7110	66333
-73.3261	-80.7040	66334
-73.3273	-80.6960	66335
-73.3283	-80.6850	66336
-73.3292	-80.6650	66337
-73.3306	-80.6450	66338
-73.3316	-80.6260	66339
-73.3323	-80.6190	66340
-73.3332	-80.6150	66341
-73.3343	-80.6110	66342
-73.3411	-80.5940	66343
-73.3533	-80.5670	66344
-73.3555	-80.5620	66345
-73.3579	-80.5550	66346
-73.3598	-80.5490	66347
-73.3621	-80.5390	66348
-73.3680	-80.5130	66349
-73.3703	-80.4990	66350
-73.3715	-80.4930	66351
-73.3726	-80.4890	66352
-73.3739	-80.4850	66353
-73.3761	-80.4800	66354
-73.3807	-80.4700	66355
-73.3822	-80.4660	66356
-73.3851	-80.4570	66357
-73.3869	-80.4530	66358
-73.3892	-80.4480	66359
-73.3962	-80.4370	66360
-73.3992	-80.4310	66361
-73.4009	-80.4260	66362
-73.4048	-80.4140	66363
-73.4097	-80.4020	66364
-73.4117	-80.3960	66365
-73.4140	-80.3840	66366
-73.4177	-80.3590	66367
-73.4213	-80.3390	66368
-73.4224	-80.3300	66369
-73.4228	-80.3230	66370
-73.4226	-80.3180	66371
-73.4222	-80.3150	66372
-73.4191	-80.3020	66373
-73.4186	-80.2990	66374
-73.4183	-80.2950	66375
-73.4181	-80.2880	66376
-73.4187	-80.2720	66377
-73.4186	-80.2680	66378
-73.4183	-80.2640	66379
-73.4179	-80.2600	66380
-73.4170	-80.2560	66381
-73.4151	-80.2510	66382
-73.4124	-80.2480	66383
-73.4035	-80.2410	66384
-73.4018	-80.2400	66385
-73.4005	-80.2400	66386
-73.3984	-80.2420	66387
-73.3970	-80.2460	66388
-73.3961	-80.2490	66389
-73.3927	-80.2680	66390
-73.3916	-80.2730	66391
-73.3904	-80.2770	66392
-73.3894	-80.2790	66393
-73.3878	-80.2820	66394
-73.3807	-80.2900	66395
-73.3791	-80.2930	66396
-73.3776	-80.2960	66397
-73.3744	-80.3050	66398
-73.3682	-80.3290	66399
-73.3651	-80.3390	66400
-73.3606	-80.3510	66401
-73.3594	-80.3530	66402
-73.3577	-80.3550	66403
-73.3558	-80.3550	66404
-73.3544	-80.3540	66405
-73.3494	-80.3480	66406
-73.3472	-80.3460	66407
-73.3448	-80.3450	66408
-73.3416	-80.3460	66409
-73.3392	-80.3480	66410
-73.3377	-80.3500	66411
-73.3363	-80.3520	66412
-73.3320	-80.3630	66413
-73.3301	-80.3670	66414
-73.3284	-80.3680	66415
-73.3263	-80.3680	66416
-73.3243	-80.3660	66417
-73.3221	-80.3620	66418
-73.3204	-80.3570	66419
-73.3161	-80.3440	66420
-73.3142	-80.3390	66421
-73.3128	-80.3360	66422
-73.3113	-80.3340	66423
-73.3092	-80.3320	66424
-73.3078	-80.3310	66425
-73.3061	-80.3310	66426
-73.3044	-80.3320	66427
-73.3028	-80.3340	66428
-73.2968	-80.3440	66429
-73.2945	-80.3460	66430
-73.2925	-80.3470	66431
-73.2894	-80.3470	66432
-73.2809	-80.3440	66433
-73.2783	-80.3440	66434
-73.2770	-80.3460	66435
-73.2760	-80.3470	66436
-73.2717	-80.3580	66437
-73.2702	-80.3610	66438
-73.2687	-80.3630	66439
-73.2671	-80.3640	66440
-73.2649	-80.3640	66441
-73.2601	-80.3630	66442
-73.2574	-80.3630	66443
-73.2494	-80.3650	66444
-73.2451	-80.3650	66445
-73.2427	-80.3660	66446
-73.2407	-80.3700	66447
-73.2394	-80.3740	66448
-73.2383	-80.3800	66449
-73.2365	-80.3930	66450
-73.2348	-80.4000	66451
-73.2335	-80.4040	66452
-73.2320	-80.4070	66453
-73.2296	-80.4100	66454
-73.2279	-80.4100	66455
-73.2254	-80.4100	66456
-73.2172	-80.4040	66457
-73.2112	-80.4000	66458
-73.2087	-80.4000	66459
-73.2063	-80.4010	66460
-73.2047	-80.4030	66461
-73.2034	-80.4060	66462
-73.1967	-80.4240	66463
-73.1924	-80.4330	66464
-73.1879	-80.4400	66465
-73.1773	-80.4530	66466
-73.1737	-80.4590	66467
-73.1716	-80.4640	66468
-73.1675	-80.4750	66469
-73.1661	-80.4780	66470
-73.1619	-80.4850	66471
-73.1597	-80.4900	66472
-73.1536	-80.5070	66473
-73.1523	-80.5100	66474
-73.1505	-80.5130	66475
-73.1456	-80.5190	66476
-73.1416	-80.5240	66477
-73.1388	-80.5270	66478
-73.1361	-80.5270	66479
-73.1287	-80.5250	66480
-73.1235	-80.5250	66481
-73.1209	-80.5260	66482
-73.1192	-80.5270	66483
-73.1176	-80.5290	66484
-73.1161	-80.5320	66485
-73.1134	-80.5380	66486
-73.1103	-80.5470	66487
-73.1080	-80.5550	66488
-73.1061	-80.5640	66489
-73.1048	-80.5710	66490
-73.1039	-80.5780	66491
-73.1031	-80.5850	66492
-73.1017	-80.6040	66493
-73.1010	-80.6090	66494
-73.0997	-80.6160	66495
-73.0982	-80.6220	66496
-73.0961	-80.6280	66497
-73.0939	-80.6330	66498
-73.0910	-80.6380	66499
-73.0890	-80.6410	66500
-73.0874	-80.6420	66501
-73.0796	-80.6460	66502
-73.0710	-80.6530	66503
-73.0684	-80.6550	66504
-73.0648	-80.6570	66505
-73.0603	-80.6580	66506
-73.0509	-80.6580	66507
-73.0470	-80.6580	66508
-73.0420	-80.6610	66509
-73.0362	-80.6670	66510
-73.0337	-80.6680	66511
-73.0316	-80.6680	66512
-73.0291	-80.6680	66513
-73.0200	-80.6650	66514
-73.0165	-80.6630	66515
-73.0113	-80.6590	66516
-73.0053	-80.6530	66517
-72.9966	-80.6410	66518
-72.9935	-80.6390	66519
-72.9875	-80.6370	66520
-72.9850	-80.6350	66521
-72.9828	-80.6320	66522
-72.9804	-80.6260	66523
-72.9786	-80.6200	66524
-72.9737	-80.5990	66525
-72.9697	-80.5840	66526
-72.9649	-80.5670	66527
-72.9579	-80.5450	66528
-72.9569	-80.5420	66529
-72.9560	-80.5360	66530
-72.9552	-80.5290	66531
-72.9542	-80.5010	66532
-72.9525	-80.4720	66533
-72.9508	-80.4360	66534
-72.9493	-80.4130	66535
-72.9491	-80.4060	66536
-72.9493	-80.3970	66537
-72.9505	-80.3750	66538
-72.9514	-80.3620	66539
-72.9537	-80.3400	66540
-72.9556	-80.3170	66541
-72.9569	-80.3060	66542
-72.9590	-80.2890	66543
-72.9625	-80.2660	66544
-72.9636	-80.2580	66545
-72.9643	-80.2490	66546
-72.9657	-80.2270	66547
-72.9665	-80.2190	66548
-72.9682	-80.2090	66549
-72.9738	-80.1850	66550
-72.9755	-80.1770	66551
-72.9769	-80.1690	66552
-72.9797	-80.1500	66553
-72.9816	-80.1390	66554
-72.9832	-80.1320	66555
-72.9872	-80.1160	66556
-72.9887	-80.1090	66557
-72.9902	-80.0980	66558
-72.9930	-80.0720	66559
-72.9940	-80.0640	66560
-72.9958	-80.0540	66561
-72.9993	-80.0380	66562
-73.0007	-80.0290	66563
-73.0012	-80.0240	66564
-73.0016	-80.0170	66565
-73.0018	-80.0110	66566
-73.0018	-80.0030	66567
-73.0012	-79.9900	66568
-72.9990	-79.9650	66569
-72.9985	-79.9560	66570
-72.9984	-79.9490	66571
-72.9989	-79.9410	66572
-73.0003	-79.9300	66573
-73.0054	-79.9050	66574
-73.0075	-79.8920	66575
-73.0080	-79.8870	66576
-73.0085	-79.8800	66577
-73.0091	-79.8610	66578
-73.0098	-79.8500	66579
-73.0139	-79.8090	66580
-73.0155	-79.7880	66581
-73.0164	-79.7820	66582
-73.0188	-79.7690	66583
-73.0201	-79.7610	66584
-73.0226	-79.7380	66585
-73.0235	-79.7310	66586
-73.0246	-79.7250	66587
-73.0276	-79.7130	66588
-73.0286	-79.7070	66589
-73.0290	-79.7030	66590
-73.0293	-79.6970	66591
-73.0298	-79.6810	66592
-73.0302	-79.6770	66593
-73.0306	-79.6740	66594
-73.0322	-79.6700	66595
-73.0376	-79.6590	66596
-73.0397	-79.6540	66597
-73.0410	-79.6490	66598
-73.0436	-79.6360	66599
-73.0446	-79.6310	66600
-73.0458	-79.6270	66601
-73.0478	-79.6220	66602
-73.0497	-79.6190	66603
-73.0513	-79.6170	66604
-73.0599	-79.6090	66605
-73.0674	-79.6010	66606
-73.0696	-79.5980	66607
-73.0719	-79.5940	66608
-73.0763	-79.5810	66609
-73.0805	-79.5710	66610
-73.0825	-79.5670	66611
-73.0836	-79.5650	66612
-73.0841	-79.5650	66613
-73.0849	-79.5650	66614
-73.0859	-79.5680	66615
-73.0866	-79.5720	66616
-73.0888	-79.5910	66617
-73.0907	-79.6040	66618
-73.0924	-79.6130	66619
-73.0944	-79.6190	66620
-73.0956	-79.6220	66621
-73.0977	-79.6250	66622
-73.0991	-79.6260	66623
-73.1003	-79.6270	66624
-73.1018	-79.6270	66625
-73.1035	-79.6250	66626
-73.1050	-79.6230	66627
-73.1059	-79.6210	66628
-73.1071	-79.6160	66629
-73.1079	-79.6120	66630
-73.1089	-79.6040	66631
-73.1098	-79.5960	66632
-73.1111	-79.5790	66633
-73.1115	-79.5700	66634
-73.1116	-79.5640	66635
-73.1115	-79.5590	66636
-73.1112	-79.5510	66637
-73.1097	-79.5340	66638
-73.1085	-79.5240	66639
-73.1058	-79.5100	66640
-73.1049	-79.5030	66641
-73.1047	-79.4990	66642
-73.1048	-79.4960	66643
-73.1055	-79.4910	66644
-73.1063	-79.4880	66645
-73.1074	-79.4850	66646
-73.1097	-79.4800	66647
-73.1181	-79.4700	66648
-73.1205	-79.4660	66649
-73.1219	-79.4630	66650
-73.1240	-79.4580	66651
-73.1265	-79.4490	66652
-73.1306	-79.4330	66653
-73.1325	-79.4270	66654
-73.1345	-79.4210	66655
-73.1409	-79.4050	66656
-73.1470	-79.3890	66657
-73.1504	-79.3790	66658
-73.1530	-79.3710	66659
-73.1552	-79.3610	66660
-73.1583	-79.3470	66661
-73.1602	-79.3370	66662
-73.1634	-79.3170	66663
-73.1646	-79.3110	66664
-73.1658	-79.3070	66665
-73.1674	-79.3030	66666
-73.1723	-79.2940	66667
-73.1742	-79.2890	66668
-73.1761	-79.2840	66669
-73.1828	-79.2620	66670
-73.1852	-79.2560	66671
-73.1894	-79.2480	66672
-73.1916	-79.2430	66673
-73.1939	-79.2360	66674
-73.1987	-79.2200	66675
-73.2012	-79.2130	66676
-73.2039	-79.2080	66677
-73.2052	-79.2070	66678
-73.2070	-79.2050	66679
-73.2091	-79.2050	66680
-73.2162	-79.2080	66681
-73.2183	-79.2080	66682
-73.2201	-79.2070	66683
-73.2258	-79.2010	66684
-73.2290	-79.1970	66685
-73.2315	-79.1930	66686
-73.2350	-79.1870	66687
-73.2374	-79.1800	66688
-73.2399	-79.1710	66689
-73.2440	-79.1550	66690
-73.2463	-79.1480	66691
-73.2482	-79.1430	66692
-73.2526	-79.1360	66693
-73.2546	-79.1320	66694
-73.2567	-79.1270	66695
-73.2616	-79.1110	66696
-73.2635	-79.1070	66697
-73.2658	-79.1030	66698
-73.2673	-79.1020	66699
-73.2693	-79.1010	66700
-73.2709	-79.1020	66701
-73.2760	-79.1070	66702
-73.2786	-79.1080	66703
-73.2798	-79.1080	66704
-73.2810	-79.1070	66705
-73.2823	-79.1050	66706
-73.2835	-79.1020	66707
-73.2844	-79.0990	66708
-73.2850	-79.0950	66709
-73.2854	-79.0910	66710
-73.2856	-79.0870	66711
-73.2856	-79.0820	66712
-73.2854	-79.0770	66713
-73.2843	-79.0630	66714
-73.2843	-79.0560	66715
-73.2875	-79.0170	66716
-73.2908	-78.9790	66717
-73.2913	-78.9670	66718
-73.2919	-78.9390	66719
-73.2925	-78.9310	66720
-73.2934	-78.9240	66721
-73.2950	-78.9180	66722
-73.2971	-78.9120	66723
-73.3056	-78.8960	66724
-73.3142	-78.8810	66725
-73.3156	-78.8790	66726
-73.3168	-78.8750	66727
-73.3179	-78.8710	66728
-73.3186	-78.8680	66729
-73.3206	-78.8540	66730
-73.3214	-78.8490	66731
-73.3232	-78.8420	66732
-73.3251	-78.8360	66733
-73.3377	-78.8020	66734
-73.3406	-78.7920	66735
-73.3463	-78.7700	66736
-73.3496	-78.7600	66737
-73.3522	-78.7540	66738
-73.3554	-78.7490	66739
-73.3593	-78.7430	66740
-73.3612	-78.7410	66741
-73.3640	-78.7400	66742
-73.3728	-78.7460	66743
-73.3750	-78.7460	66744
-73.3767	-78.7460	66745
-73.3801	-78.7450	66746
-73.3852	-78.7420	66747
-73.3935	-78.7350	66748
-73.4018	-78.7290	66749
-73.4039	-78.7290	66750
-73.4052	-78.7290	66751
-73.4064	-78.7300	66752
-73.4104	-78.7370	66753
-73.4128	-78.7400	66754
-73.4229	-78.7470	66755
-73.4355	-78.7600	66756
-73.4656	-78.7960	66757
-73.4714	-78.8040	66758
-73.4803	-78.8160	66759
-73.4902	-78.8320	66760
-73.4926	-78.8340	66761
-73.4992	-78.8380	66762
-73.5029	-78.8430	66763
-73.5059	-78.8480	66764
-73.5125	-78.8600	66765
-73.5148	-78.8640	66766
-73.5170	-78.8660	66767
-73.5238	-78.8700	66768
-73.5263	-78.8710	66769
-73.5286	-78.8720	66770
-73.5320	-78.8700	66771
-73.5370	-78.8660	66772
-73.5402	-78.8650	66773
-73.5436	-78.8640	66774
-73.5457	-78.8650	66775
-73.5470	-78.8660	66776
-73.5486	-78.8680	66777
-73.5500	-78.8720	66778
-73.5547	-78.8860	66779
-73.5573	-78.8910	66780
-73.5597	-78.8940	66781
-73.5623	-78.8960	66782
-73.5675	-78.9000	66783
-73.5710	-78.9010	66784
-73.5741	-78.9020	66785
-73.5776	-78.9010	66786
-73.5802	-78.9000	66787
-73.5827	-78.8980	66788
-73.5841	-78.8960	66789
-73.5851	-78.8930	66790
-73.5860	-78.8890	66791
-73.5869	-78.8840	66792
-73.5879	-78.8750	66793
-73.5884	-78.8700	66794
-73.5886	-78.8600	66795
-73.5883	-78.8510	66796
-73.5875	-78.8380	66797
-73.5853	-78.8150	66798
-73.5824	-78.7800	66799
-73.5819	-78.7710	66800
-73.5819	-78.7650	66801
-73.5823	-78.7590	66802
-73.5829	-78.7540	66803
-73.5838	-78.7490	66804
-73.5853	-78.7410	66805
-73.5867	-78.7350	66806
-73.5880	-78.7310	66807
-73.5929	-78.7170	66808
-73.5949	-78.7110	66809
-73.5960	-78.7050	66810
-73.5964	-78.7000	66811
-73.5966	-78.6910	66812
-73.5963	-78.6790	66813
-73.5942	-78.6090	66814
-73.5938	-78.5990	66815
-73.5932	-78.5900	66816
-73.5921	-78.5800	66817
-73.5901	-78.5670	66818
-73.5882	-78.5570	66819
-73.5868	-78.5510	66820
-73.5851	-78.5470	66821
-73.5829	-78.5420	66822
-73.5723	-78.5200	66823
-73.5686	-78.5120	66824
-73.5637	-78.4990	66825
-73.5619	-78.4930	66826
-73.5606	-78.4880	66827
-73.5594	-78.4810	66828
-73.5581	-78.4730	66829
-73.5570	-78.4650	66830
-73.5560	-78.4560	66831
-73.5553	-78.4460	66832
-73.5539	-78.4150	66833
-73.5532	-78.4030	66834
-73.5518	-78.3880	66835
-73.5497	-78.3720	66836
-73.5473	-78.3590	66837
-73.5440	-78.3460	66838
-73.5423	-78.3400	66839
-73.5410	-78.3370	66840
-73.5366	-78.3270	66841
-73.5357	-78.3240	66842
-73.5352	-78.3220	66843
-73.5351	-78.3190	66844
-73.5354	-78.3160	66845
-73.5360	-78.3130	66846
-73.5370	-78.3100	66847
-73.5402	-78.3050	66848
-73.5461	-78.2990	66849
-73.5485	-78.2950	66850
-73.5505	-78.2910	66851
-73.5512	-78.2880	66852
-73.5518	-78.2850	66853
-73.5526	-78.2780	66854
-73.5531	-78.2720	66855
-73.5534	-78.2630	66856
-73.5536	-78.2520	66857
-73.5536	-78.2400	66858
-73.5534	-78.2310	66859
-73.5529	-78.2220	66860
-73.5522	-78.2130	66861
-73.5511	-78.2020	66862
-73.5497	-78.1910	66863
-73.5485	-78.1830	66864
-73.5470	-78.1760	66865
-73.5440	-78.1640	66866
-73.5416	-78.1560	66867
-73.5382	-78.1460	66868
-73.5351	-78.1340	66869
-73.5339	-78.1310	66870
-73.5321	-78.1270	66871
-73.5278	-78.1210	66872
-73.5232	-78.1120	66873
-73.5166	-78.1030	66874
-73.5155	-78.1010	66875
-73.5145	-78.0970	66876
-73.5137	-78.0940	66877
-73.5129	-78.0890	66878
-73.5115	-78.0760	66879
-73.5090	-78.0480	66880
-73.5083	-78.0370	66881
-73.5083	-78.0300	66882
-73.5086	-78.0210	66883
-73.5103	-77.9970	66884
-73.5107	-77.9880	66885
-73.5108	-77.9780	66886
-73.5102	-77.9670	66887
-73.5092	-77.9550	66888
-73.5080	-77.9440	66889
-73.5045	-77.9170	66890
-73.5013	-77.8770	66891
-73.5004	-77.8690	66892
-73.4995	-77.8630	66893
-73.4966	-77.8490	66894
-73.4953	-77.8420	66895
-73.4929	-77.8260	66896
-73.4917	-77.8150	66897
-73.4902	-77.7920	66898
-73.4883	-77.7700	66899
-73.4878	-77.7630	66900
-73.4876	-77.7530	66901
-73.4879	-77.7310	66902
-73.4878	-77.7210	66903
-73.4866	-77.6980	66904
-73.4850	-77.6790	66905
-73.4833	-77.6640	66906
-73.4801	-77.6470	66907
-73.4715	-77.6030	66908
-73.4642	-77.5710	66909
-73.4619	-77.5600	66910
-73.4609	-77.5530	66911
-73.4595	-77.5430	66912
-73.4586	-77.5340	66913
-73.4580	-77.5250	66914
-73.4577	-77.5180	66915
-73.4577	-77.5120	66916
-73.4580	-77.5060	66917
-73.4584	-77.5020	66918
-73.4595	-77.4960	66919
-73.4632	-77.4810	66920
-73.4647	-77.4740	66921
-73.4667	-77.4610	66922
-73.4699	-77.4360	66923
-73.4716	-77.4260	66924
-73.4742	-77.4130	66925
-73.4763	-77.4040	66926
-73.4816	-77.3850	66927
-73.4854	-77.3730	66928
-73.4870	-77.3680	66929
-73.4879	-77.3640	66930
-73.4891	-77.3560	66931
-73.4920	-77.3330	66932
-73.4934	-77.3100	66933
-73.4940	-77.3050	66934
-73.4952	-77.2980	66935
-73.4986	-77.2840	66936
-73.4992	-77.2800	66937
-73.4997	-77.2760	66938
-73.5001	-77.2700	66939
-73.5002	-77.2660	66940
-73.4997	-77.2480	66941
-73.4998	-77.2380	66942
-73.5003	-77.2300	66943
-73.5018	-77.2120	66944
-73.5021	-77.2070	66945
-73.5020	-77.2000	66946
-73.5016	-77.1920	66947
-73.5011	-77.1840	66948
-73.5004	-77.1770	66949
-73.4997	-77.1720	66950
-73.4985	-77.1660	66951
-73.4958	-77.1550	66952
-73.4919	-77.1420	66953
-73.4899	-77.1370	66954
-73.4887	-77.1350	66955
-73.4864	-77.1310	66956
-73.4820	-77.1260	66957
-73.4788	-77.1220	66958
-73.4755	-77.1170	66959
-73.4729	-77.1110	66960
-73.4704	-77.1040	66961
-73.4680	-77.0950	66962
-73.4662	-77.0860	66963
-73.4648	-77.0750	66964
-73.4645	-77.0700	66965
-73.4641	-77.0630	66966
-73.4639	-77.0270	66967
-73.4634	-77.0110	66968
-73.4628	-76.9970	66969
-73.4620	-76.9850	66970
-73.4612	-76.9760	66971
-73.4584	-76.9550	66972
-73.4575	-76.9460	66973
-73.4571	-76.9390	66974
-73.4570	-76.9310	66975
-73.4573	-76.9190	66976
-73.4578	-76.9070	66977
-73.4586	-76.8950	66978
-73.4597	-76.8850	66979
-73.4610	-76.8750	66980
-73.4632	-76.8620	66981
-73.4651	-76.8520	66982
-73.4672	-76.8430	66983
-73.4708	-76.8310	66984
-73.4748	-76.8190	66985
-73.4806	-76.8040	66986
-73.4859	-76.7930	66987
-73.4943	-76.7770	66988
-73.5094	-76.7520	66989
-73.5184	-76.7340	66990
-73.5272	-76.7180	66991
-73.5303	-76.7130	66992
-73.5333	-76.7090	66993
-73.5373	-76.7050	66994
-73.5404	-76.7030	66995
-73.5448	-76.7020	66996
-73.5511	-76.7020	66997
-73.5673	-76.7060	66998
-73.5724	-76.7080	66999
-73.5774	-76.7110	67000
-73.5826	-76.7160	67001
-73.5882	-76.7230	67002
-73.5956	-76.7340	67003
-73.5980	-76.7390	67004
-73.6002	-76.7440	67005
-73.6032	-76.7530	67006
-73.6113	-76.7800	67007
-73.6194	-76.8040	67008
-73.6321	-76.8440	67009
-73.6484	-76.8930	67010
-73.6579	-76.9270	67011
-73.6598	-76.9330	67012
-73.6610	-76.9360	67013
-73.6628	-76.9390	67014
-73.6652	-76.9410	67015
-73.6748	-76.9430	67016
-73.6773	-76.9440	67017
-73.6797	-76.9460	67018
-73.6817	-76.9500	67019
-73.6831	-76.9530	67020
-73.6894	-76.9710	67021
-73.6914	-76.9760	67022
-73.6927	-76.9790	67023
-73.6956	-76.9820	67024
-73.7003	-76.9850	67025
-73.7028	-76.9870	67026
-73.7056	-76.9920	67027
-73.7083	-76.9970	67028
-73.7115	-77.0060	67029
-73.7215	-77.0370	67030
-73.7458	-77.1040	67031
-73.7695	-77.1830	67032
-73.7729	-77.1940	67033
-73.7772	-77.2050	67034
-73.7991	-77.2590	67035
-73.8058	-77.2750	67036
-73.8087	-77.2800	67037
-73.8112	-77.2830	67038
-73.8137	-77.2830	67039
-73.8169	-77.2810	67040
-73.8199	-77.2780	67041
-73.8225	-77.2740	67042
-73.8259	-77.2650	67043
-73.8291	-77.2560	67044
-73.8310	-77.2490	67045
-73.8328	-77.2400	67046
-73.8345	-77.2290	67047
-73.8400	-77.1930	67048
